0,000000;0,186544
0,084555;0,186544
0,116496;0,170822
0,162242;-0,033994
0,212320;0,246034
0,251360;0,400708
0,290399;0,329320
0,324115;0,181339
0,368478;-0,128754
0,412588;0,138102
0,446557;0,347167
0,485596;0,397734
0,524636;0,228187
0,564385;-0,026431
0,599954;-0,126771
0,652401;0,189518
0,691441;0,246034
0,735550;0,170822
0,769520;0,249008
0,808559;0,186544
0,840501;0,091360
0,890187;-0,235836
0,929227;-0,241785
0,968266;-0,194193
0,996658;-0,104958
1,028761;-0,033994
1,060541;-0,110907
1,099581;-0,182295
1,138620;-0,229887
1,177659;-0,155524
1,216699;-0,104958
1,255738;-0,122805
1,294778;-0,137677
1,333817;-0,197167
1,372857;-0,197167
1,411896;-0,194193
1,450936;-0,140652
1,489975;-0,113881
1,529015;-0,104958
1,568054;-0,122805
1,607093;-0,128754
1,646133;-0,104958
1,685172;-0,104958
1,724212;-0,128754
1,763251;-0,134703
1,802291;-0,104958
1,841330;-0,104958
1,880370;-0,113881
1,919409;-0,170397
1,958449;-0,203116
1,997488;-0,188244
2,036527;-0,122805
2,164454;-0,033994
2,348820;-0,033994
2,500000;-0,033994